image_id,obs_day,obs_hour,obs_min,obs_sec,image_category,width,height,aspect_ratio,description1,description2,camera_make,camera_model,iso,aperture_value,focal_length,exposure_time,total_days,stats_downloads,high_word_count,high_color_count,high_weighted_word_count
c9426f1bdf,Friday,7,2,53,1,6016,4016,1.5,,nimbus clouds,nikon,NIKON D750,1000.0,2.8,34.0,6.0,1583,14075,20,3,6850.439964041445
f53bba8b68,Sunday,11,43,19,1,2432,3648,0.67,,snow covered mountains,canon,Canon EOS 6D,100.0,5.6,35.0,0.0333333333333333,1546,8029,12,1,6345.904837247338
819d177a3a,Thursday,5,15,10,1,4104,2736,1.5,,,canon,EOS 6D,100.0,4.0,24.0,25.0,1486,1245,19,2,7107.168488153866
7d23bced99,Tuesday,22,43,14,1,3072,2304,1.33,,gray rock formations in front body of water,panasonic,DMC-TZ3,100.0,4.7,16.9,0.005,3069,4064,15,3,9076.077533876694
ffe4d6ea46,Tuesday,7,39,51,1,6952,4635,1.5,Big Ears,brown fawn beside plant,nikon,NIKON D850,200.0,3.2,48.0,0.01,1628,2334,1,0,6587.680453945255
b97cbc1e77,Monday,4,1,0,1,3744,5616,0.67,,footprints in the sands near seashore,canon,Canon EOS 5D Mark II,100.0,2.8,24.0,0.0005,1468,3175,14,0,6361.311776934349
bdbb922eaa,Tuesday,21,4,20,1,4000,6000,0.67,,brown and grey table decor,nikon,NIKON D5200,100.0,1.8,35.0,0.01,1180,1738,5,1,6151.21564193826
f9d6fea6c6,Thursday,19,0,59,1,6000,4000,1.5,,grayscale photography of cliff,sony,ILCE-7M3,200.0,5.0,150.0,0.00125,1297,1990,14,0,6534.69612281175
2d81d6ee88,Thursday,20,20,35,1,8192,5460,1.5,Planted,green succulent plant,nikon,NIKON D850,1250.0,1.4,50.0,0.01,1542,1804,6,0,6416.759524637972
dd68886def,Monday,16,16,10,1,6000,4000,1.5,,,sony,ILCE-7M2,100.0,2.8,200.0,0.001,1272,1326,10,0,6197.125648545714
96b30ab088,Monday,7,16,47,1,5698,3799,1.5,"spring, flowers, nature, sunset, University square, sundown",pink flowers in tilt shift lens,canon,Canon EOS 5D Mark III,400.0,1.8,85.0,0.0003125,1048,1445,2,0,5709.1386962552015
8bf7e84565,Friday,17,56,2,1,7952,5304,1.5,Ocean Water,view photography of ocean,sony,ILCE-7RM2,1000.0,2.8,70.0,0.01,1184,1688,16,0,6683.444178850286
6f96d09960,Saturday,4,19,4,1,6048,4024,1.5,,grey tabby cat,nikon,NIKON Z 6,500.0,1.4,24.0,0.004,1421,2286,5,0,5864.27271749491
9778ebe1db,Tuesday,7,35,47,1,6192,8256,0.75,Single green leaf on brown leaves,green leaf,ricoh,PENTAX 645Z,400.0,4.0,120.0,0.005,1278,1531,1,0,5805.36537623058
bb705b37e5,Friday,0,57,27,1,3888,2592,1.5,Cotton Candy Clouds,blue and orange sky,canon,Canon EOS 40D,160.0,5.6,130.0,0.005,2017,5234,13,3,9466.462145486774
b469939067,Monday,15,58,31,1,4024,5030,0.8,,snow covered mountain during daytime,nikon,NIKON Z 6,100.0,8.0,70.0,0.0015625,1132,495,13,1,6540.557776786067
14e5c4b11b,Monday,22,0,9,1,4608,3072,1.5,,green field,fujifilm,X-T20,200.0,8.0,55.0,0.008,1411,39874,7,0,6476.9852008456655
a72fcc45d0,Tuesday,6,59,57,1,6000,4000,1.5,Mountain Lion,adult brown tiger,sony,ILCE-6000,2500.0,6.3,210.0,0.0025,1523,2545,0,0,5791.473825184979
69de0aa8e7,Thursday,6,31,41,1,7267,4847,1.5,"Mammoth Lakes, California",glacier mountains during day,sony,ILCE-7RM2,100.0,4.0,24.0,0.004,1220,1896,24,1,6817.170539334524
c98a12f615,Monday,23,47,37,1,3376,4220,0.8,,white and black motorcycle on road during daytime,sony,ILCE-7M2,125.0,2.8,50.0,0.02,1075,1054,3,2,5861.378236337257
5049336cfe,Wednesday,5,57,13,1,6144,8192,0.75,,closeup photo of red-petaled flowers near tree bark,ricoh,PENTAX 645Z,200.0,5.6,120.0,0.00625,1480,1376,5,0,5934.4803837301815
fd167f9520,Thursday,7,8,54,1,2896,1944,1.49,Tree in fog and snow,bare tree in the middle of snow field,nikon,NIKON D80,125.0,4.5,35.0,0.004,2809,25943,8,0,8701.54688440602
47baa42a0b,Tuesday,6,4,0,1,5451,3066,1.78,Boats on a green lake,brown canoe docking on gray wooden staircaes,canon,Canon PowerShot G7 X,250.0,4.0,8.8,0.0008,2482,26587,16,0,8199.825927003054
c468961448,Friday,11,31,3,1,4881,3254,1.5,,brown and white short coated dog,canon,Canon EOS 6D,250.0,2.2,35.0,0.002,1121,1326,4,0,5761.284159142127
cd7df8e7c6,Thursday,7,10,48,1,6000,4000,1.5,Rising sun over Bryce Canyon,green forest trees during sunrise,canon,Canon EOS Rebel T7i,200.0,6.3,70.0,0.001,1269,1121,18,0,6633.147235475004
d460ac0765,Wednesday,17,14,5,1,4703,2979,1.58,Glacier Lagoon,body of water under gray and white sky during daytime,fujifilm,X-T1,400.0,10.0,10.0,0.0005,1963,4337,19,7,9530.93214694803
89e4e6ec29,Sunday,19,52,22,1,3261,5004,0.65,Potted succulents in window,assorted-type cacti,canon,Canon EOS 6D,200.0,6.3,93.0,0.01,2680,34379,3,2,7301.454084539799
f9ccb64291,Sunday,1,28,7,1,2668,4000,0.67,"Redwood National Park, California",man on log,sony,ILCE-7RM2,1250.0,4.0,24.0,0.008,1161,475,5,1,6181.441403219744
9ebe7bc4bc,Friday,18,55,44,1,4830,3456,1.4,Braving the walk across the frozen lake was worth the shot.,brown house near body of water,canon,Canon EOS REBEL T2i,100.0,9.0,40.0,0.00625,2255,3553,10,1,8331.251710430244
cc04fcf095,Thursday,18,12,48,1,4000,6000,0.67,,gray umbrella,fujifilm,X-Pro2,1250.0,1.2,56.0,0.0001111111111111,2102,8424,4,1,8582.588453833545
37d5d5dbcc,Tuesday,14,15,18,1,4112,2741,1.5,,planet illustration,canon,Canon EOS 6D,200.0,2.8,24.0,30.0,1376,54221,22,2,6970.228984142946
a9fdb9d62a,Tuesday,13,44,42,1,4000,6000,0.67,,white chamomiles,nikon,NIKON D5200,100.0,1.8,35.0,0.01,1236,1069,6,2,6396.8830032372125
8bc54b1575,Wednesday,4,25,44,1,3920,6000,0.65,,macro photography of gray baboon monkey holding food,panasonic,DC-S1,3200.0,4.0,93.0,0.004,1165,726,0,0,5531.406728230993
4d4bf732fb,Friday,0,3,11,1,5182,2635,1.97,,green grass field photo,canon,Canon EOS 60D,100.0,11.0,10.0,0.5,2430,135790,16,2,9596.179568412856
f1424ed227,Tuesday,16,38,0,1,5472,3648,1.5,,black and white dalmatian dog sitting on brown wooden stool,canon,Canon EOS 6D,500.0,2.2,35.0,0.003125,1117,1980,2,1,5670.422110118546
d605dac1a4,Monday,5,56,0,1,3264,4896,0.67,,blue starry night sky,fujifilm,X-E2,6400.0,4.0,21.4,20.0,2700,91747,3,1,8674.64575483871
0888bd7314,Monday,13,35,30,1,3024,3780,0.8,Beautiful Martuljek waterfalls in all their glory.,brown rocky mountain with waterfalls during daytime,apple,iPhone 11 Pro,20.0,2.4,1.5,0.001639344262295,1076,2272,19,0,6700.283314659079
8be3b44bef,Monday,9,44,34,1,3264,2448,1.33,,top view photo of gray concrete high rise building at golden hour,apple,iPhone 5,50.0,2.4,4.1,0.0044843049327354,2882,9487,14,0,8364.887317708974
dc6582aa3c,Monday,10,59,41,1,6000,4000,1.5,Stony Piazza,assorted-color stones,fujifilm,X-H1,1000.0,4.5,35.0,0.01,1580,3025,2,0,6023.2645177349095
cfe2ccc138,Saturday,0,55,23,1,4000,6000,0.67,,person holding burning woods during daytime,canon,Canon EOS 77D,200.0,1.8,50.0,0.002,1015,1652,5,2,5963.396751824817
d842307480,Saturday,21,34,50,1,4160,6240,0.67,,pathway near hills,fujifilm,X-T3,160.0,1.4,16.0,7.142857142857143e-05,1491,1924,11,1,6324.570917015476
0ba43643d2,Wednesday,16,9,11,1,3024,4032,0.75,A fall baby is always into the woods when the temperatures drop and the leaves start falling.,bunch of dry leaves,apple,iPhone 8 Plus,40.0,1.8,4.0,0.0333333333333333,1193,766,8,0,6585.240206114619
bc740b9037,Thursday,4,3,6,1,2456,3680,0.67,,red flowers on brown clay pot,nikon,NIKON D810,500.0,2.8,110.0,0.0025,1129,962,1,0,5506.925426172018
646e08012c,Friday,13,13,34,1,5871,3451,1.7,,three white-and-yellow jellyfishes swimming underwater,nikon,NIKON D3200,400.0,4.5,18.0,0.00625,2101,7052,6,2,8417.646435852252
dd6f1344c9,Sunday,23,51,32,1,3226,4839,0.67,,man wearing ray jacket,sony,ILCE-7M2,640.0,4.0,34.0,30.0,1265,1236,2,2,5709.083681052817
7693399770,Wednesday,7,40,18,1,5304,7952,0.67,Full moon,beige moon,sony,ILCE-7RM3,1000.0,10.0,560.0,0.0025,1291,1862,18,0,6753.903206300782
e5c788bc18,Saturday,1,27,47,1,7952,5304,1.5,take flight; birds flying low over the ocean early in the morning!,birds flying over the sea during daytime,sony,ILCE-7RM3,640.0,7.1,44.0,0.000625,1120,2033,13,1,6537.338202182941
761ca70d89,Saturday,17,33,19,1,5184,3456,1.5,Rain drops,timelapse photography of water drops,canon,Canon EOS 650D,800.0,5.6,124.0,0.0008,2779,76387,9,2,9579.177573255734
9602dbe896,Saturday,12,41,24,1,4412,2941,1.5,,red bird perched on branch,canon,Canon EOS 5D Mark III,8000.0,7.1,600.0,0.0008,1267,1208,5,1,5953.763803729645
624d2ee07b,Saturday,10,25,1,1,5184,3456,1.5,Close encounter with an elephant during Safari in South Africa,man in white shirt riding on elephant during daytime,canon,Canon EOS-1D X,640.0,5.0,100.0,0.00625,1134,1044,6,0,5879.214531639558
2c4bd8643b,Monday,13,46,42,1,3417,5125,0.67,,assorted green snake plants,samsung,NX300,200.0,5.6,24.0,0.0166666666666666,1307,1620,6,1,6138.253468759794
6c0c291d99,Monday,22,51,48,1,3673,2433,1.51,,beach under golden hour,nikon,NIKON D5100,200.0,6.3,40.0,0.00625,1572,2365,21,0,6685.84160931779
379d30cafb,Saturday,11,32,9,1,3456,5184,0.67,,brown rock formation on sea during daytime,canon,Canon EOS 7D,100.0,6.3,50.0,0.003125,1022,980,20,0,6559.799709350023
7701d9058d,Friday,17,23,45,1,4272,2848,1.5,,red and black leaves,canon,Canon EOS 1100D,400.0,2.0,50.0,0.0166666666666666,1527,2626,1,4,5740.297456450674
4c67dd7096,Thursday,4,55,30,1,5472,3648,1.5,,beige egg on brown nest,canon,Canon EOS 6D,500.0,2.2,50.0,0.002,1227,1628,2,0,5855.6381101098805
c44e460b03,Tuesday,9,58,11,1,4550,3640,1.25,Hieght is everything,aerial photography of green-leaved trees,dji,FC6310S,320.0,2.8,8.8,0.0333333333333333,1250,1912,21,0,6960.399764732009
ae49c88ab3,Monday,18,59,16,1,6500,4800,1.35,Climbing flowers in the mountains,pink flowers on brown rock cliff landscape photography,nikon,NIKON D800,100.0,13.0,20.0,0.02,2826,10104,16,0,8747.173049225452
818b9818ec,Saturday,19,12,47,1,4608,3072,1.5,,brown wooden fence,nikon,NIKON D3100,100.0,1.8,35.0,0.0008,2436,13893,8,0,8011.492148755007
ce5ba6ca4c,Tuesday,18,59,47,1,3200,4000,0.8,,calm body of water,nikon,NIKON D7200,100.0,3.5,18.0,0.000625,1460,4609,19,4,6949.320045982831
0523680590,Saturday,0,4,10,1,3096,4654,0.67,,aerial photo of ocean during daytime,sony,ILCE-7M2,200.0,5.6,28.0,0.003125,1169,703,22,2,6716.8669912887835
1289b14802,Tuesday,1,57,14,1,3648,5472,0.67,,black and white border collie puppy lying on green grass during daytime,canon,Canon EOS 6D,250.0,1.2,50.0,0.001,1096,8361,2,1,5793.959347730357
e2030e07eb,Tuesday,6,30,58,1,5716,3811,1.5,Jurassic Park,gray Land Range Rover vehicle,canon,Canon EOS 5D Mark III,800.0,2.8,35.0,0.002,1810,8063,1,0,6166.4069027907235
f72b32c4ca,Wednesday,1,43,38,1,2244,2805,0.8,,aerial photo of ocean during daytime,hasselblad,L1D-20c,100.0,4.5,10.3,0.0083333333333333,1165,677,19,2,7135.701928613155
fb72891fb3,Thursday,1,1,44,1,4480,6720,0.67,,woman in brown hat sitting on white concrete bench near swimming pool during daytime,canon,Canon EOS R,125.0,2.8,35.0,0.0008,1143,239,6,0,6151.559089923082
93230bd32f,Monday,18,27,1,1,4480,6720,0.67,,pink flowering tree,canon,Canon EOS 5D Mark IV,2500.0,6.3,300.0,0.000625,1426,2848,6,4,6150.234880467432
fe6b259bae,Thursday,4,10,2,1,3702,4628,0.8,,woman with red lipstick and silver diamond ring,panasonic,DC-GH5,500.0,1.8,45.0,0.005,1143,931,2,2,5780.044860350857
a4123e2e74,Saturday,17,53,3,1,6594,4396,1.5,Some Trees Bend,,canon,Canon EOS 5D Mark IV,100.0,10.0,70.0,0.5,1148,1309,12,0,6589.059848691055
3d552a559a,Thursday,18,34,57,1,5184,3456,1.5,,low-angle photography of brown leafed tree at daytime,canon,Canon EOS REBEL T5,100.0,2.8,50.0,1.6,2627,6931,5,0,8811.873113774209
cfe330b42d,Saturday,14,59,34,1,4000,6000,0.67,,man in blue jacket and black pants standing on rocky hill during daytime,sony,ILCE-6000,100.0,3.5,16.0,0.002,1057,934,6,0,5916.042818920493
cc27eb3f0e,Thursday,5,11,40,1,4726,4231,1.12,West Coast Glow,coastline near mountain,nikon,NIKON D750,8000.0,2.8,24.0,20.0,1927,10376,12,3,9402.191185253016
39090cb700,Saturday,23,3,53,1,3985,4981,0.8,,gray and red bird on blue textile,canon,Canon EOS 5D Mark IV,160.0,2.2,50.0,0.00625,1000,1374,2,4,5843.415708707124
9ea999c403,Wednesday,8,51,33,1,2417,3021,0.8,sunset at minimensa,woman walking on beach,nikon,D3300,200.0,1.8,35.0,0.005,1277,1608,22,1,6699.5764332899225
862617d7a8,Sunday,20,55,6,1,3448,4592,0.75,"Travelled through London to get an image and this I thought failed. Turns out, it did not",,panasonic,DMC-G80,250.0,5.6,60.0,0.008,1560,2403,7,1,6115.32628521675
03b8a656dc,Tuesday,21,59,31,1,4194,5242,0.8,Adventures in rainy forest,woman standing front of trees at daytime,canon,Canon EOS 5D Mark IV,100.0,2.8,24.0,0.008,1277,957,8,4,6278.160391444486
db8cf4051a,Tuesday,16,0,37,1,1868,2802,0.67,,black stone on body of water during daytime,nikon,NIKON D610,640.0,5.6,35.0,0.002,1551,3243,10,0,6436.84357299493
dda44439ac,Sunday,19,15,49,1,3648,5472,0.67,,silhouette of mountain under blue sky during night time,canon,Canon EOS 6D,800.0,1.4,35.0,8.0,1098,1390,17,0,6609.70082385042
150918f6af,Sunday,14,25,53,1,5760,3840,1.5,THERE IS NO PLANET B #ACTNOW Extinction Rebellion. Made with Canon 5d Mark III and vintage analog lens Leica Summilux-R 1.4 50mm.,There is no Planet B sticker on post,canon,Canon EOS 5D Mark III,50.0,1.8,50.0,0.005,1175,2049,2,5,6181.026277645298
d3bb929c22,Saturday,19,3,6,1,2285,3427,0.67,,brown dog sitting on rock,fujifilm,X100T,800.0,2.8,23.0,0.0015625,1491,891,5,0,5765.663277448643
8fcab22a52,Monday,14,31,24,1,3810,2540,1.5,,aerial photography of island,canon,Canon EOS 6D,400.0,7.1,200.0,0.0008,2483,9499,11,0,7767.057712027064
c542858ef8,Wednesday,19,22,13,1,5016,2940,1.71,Watching the sun disappear but it left a hole of light in the dark clouds.  Shot with 400mm to get a close view to fill the picture.,clouds during golden hour,canon,Canon EOS REBEL T2i,100.0,5.6,400.0,0.001,1865,3489,14,4,9204.581705319628
f68e2754b2,Saturday,19,38,35,1,4272,2848,1.5,Driftwood in a lake,body of water near gray mountain,canon,Canon EOS REBEL T3,100.0,3.5,18.0,0.00125,3080,8572,15,0,8733.205767447089
4ac453e783,Friday,23,22,52,1,5184,3456,1.5,Evergreen treetops from above,aerial view of green leafed trees,canon,Canon EOS REBEL T5,400.0,5.6,18.0,0.004,2324,50323,10,0,8742.434356109508
cf3f90e53e,Saturday,8,28,22,1,3751,5649,0.66,,seashore during sunset,fujifilm,X-T20,400.0,8.0,50.0,0.00125,1246,2500,20,1,6700.283004808282
058e67c928,Monday,15,4,40,1,3744,5616,0.67,,brown and green plant,canon,Canon EOS 5D Mark II,5000.0,11.0,50.0,0.025,1545,970,4,0,6203.617466005719
2e243df81b,Thursday,19,47,51,1,3648,5472,0.67,,woman sitting near trees,canon,Canon EOS 6D,4000.0,2.2,85.0,0.008,1451,4344,2,0,5963.019602132194
978b170062,Sunday,23,26,52,1,6016,4000,1.5,,white petaled flower bloom,nikon,NIKON D3200,900.0,5.6,55.0,0.002,1405,1455,0,0,5365.160550250937
c09158254d,Tuesday,19,12,28,1,3874,5811,0.67,pineapple and mossy rocks,yellow and green pineapple on green rock surrounded by water during daytime,sony,ILCE-7M2,400.0,4.0,22.0,0.0003125,2615,17559,11,2,8666.361463676556
2ad1371f51,Monday,0,5,43,1,3648,5472,0.67,Drone view from Nazaré beach.,brown and white abstract painting,canon,Canon PowerShot G9 X,125.0,10.0,30.6,0.0008,1146,13465,23,0,6856.29434351379
4b4b8900fa,Friday,16,18,35,1,5472,3648,1.5,,black mountain covered in snow,sony,DSC-RX100,125.0,6.3,37.1,0.003125,1912,2900,7,0,9052.817121328122
95c68780c8,Wednesday,1,18,31,1,4995,3334,1.5,,Bald Eagle above body of water,nikon,NIKON D810,900.0,4.0,210.0,0.0005,1508,3643,4,1,6014.396192518731
2a50f75c96,Monday,15,56,32,1,4933,5265,0.94,,brown trees near river during daytime,sony,ILCE-7RM2,100.0,4.5,35.0,0.002,1111,1745,6,0,6068.387673743541
fd58865ef7,Tuesday,16,37,12,1,3648,5472,0.67,,closeup photo of horse near fence,canon,Canon EOS 6D,400.0,4.0,144.0,0.004,1397,1372,5,0,6105.842088125157
e2e9dd34b9,Thursday,17,17,38,1,3038,3038,1.0,,three yellow ducklings on body of water in close-up photography,olympus,E-M5MarkII,500.0,2.8,150.0,0.003125,1486,1088,8,0,6151.054285192441
81955be01d,Sunday,19,11,7,1,2848,4288,0.66,,yellow flowers,pentax,PENTAX K-x,125.0,5.6,35.0,0.0125,1490,683,4,2,5728.146050520082
f6627b2619,Friday,13,34,1,1,4896,3264,1.5,A slow ride,two chimpanzee lying on soil at daytime,fujifilm,X-E1,200.0,1.4,35.0,0.0066666666666666,2892,17154,10,0,8093.984324898767
3b0c576f61,Tuesday,4,57,20,1,6000,4000,1.5,lost in the blue stones,rock formation,canon,Canon EOS 80D,400.0,10.0,50.0,0.01,2069,16198,12,0,9667.990351912265
e6d60fc963,Sunday,14,38,43,1,5472,3648,1.5,,land covered in snow,nikon,NIKON D800,200.0,13.0,16.0,0.0666666666666666,1532,6500,18,0,6470.481101476531
3738e17a87,Thursday,16,0,50,1,5616,3744,1.5,A close up of a swan.,,canon,Canon EOS 5D Mark II,400.0,8.0,300.0,0.002,1549,2486,1,1,5966.978550446537
3585e507d4,Friday,16,5,24,1,4024,6048,0.67,"We had the first big snowfall in our area and one thing to keep in mind, it doesn't stay around for too long! I had the rare opportunity to do a little bit of shooting while the snow was still falling.",calm body of water,nikon,Z6,400.0,2.8,24.0,0.00025,1149,5108,14,0,6512.991482355309
9d42c914e7,Sunday,16,42,40,1,3661,5491,0.67,Look in the Mirror,brown and green cactus plant,canon,Canon EOS 77D,800.0,4.0,70.0,0.0333333333333333,1014,1314,0,0,5546.22227757006
1923f34291,Wednesday,21,24,36,1,4472,5963,0.75,,time-lapse photography of road at night,sony,ILCE-7RM2,400.0,5.6,24.0,0.8,1165,439,3,3,6069.291319026898
c3e7db4df0,Saturday,22,26,42,1,5354,4016,1.33,Lily on white background with shadow,white and red flower with green leaves,nikon,NIKON D750,100.0,5.0,50.0,0.00125,1133,20647,2,1,6179.435404613917
07664184a1,Wednesday,22,22,5,1,4016,6016,0.67,,white tulip flower,nikon,NIKON D750,100.0,1.4,50.0,0.0166666666666666,1437,1198,3,1,5754.315575846043
1b224cde79,Wednesday,20,46,29,1,2404,3003,0.8,,flaming bonfire on grey sand,sony,ILCE-7M3,800.0,1.8,50.0,0.003125,1501,7872,8,0,5987.8442359221235
68f1fbd018,Sunday,2,47,22,1,5184,3888,1.33,,man standing on snow field with trees under Aurora borealis,panasonic,DC-GH5,3200.0,3.5,12.0,15.0,1182,2565,16,2,6716.681114444527
f4a922b735,Tuesday,10,50,10,1,5498,3665,1.5,Bright Sky.  Sony A7 + Sonnar 35mm,starry night,sony,ILCE-7M2,1600.0,2.8,35.0,15.0,1285,6002,16,2,6723.5765048279445
9cc394796b,Tuesday,17,46,46,1,6000,4000,1.5,Farm Goats,flock of brown goat inside fence,nikon,NIKON D7100,800.0,5.6,52.0,0.02,2727,15985,0,0,6341.8064740307245
029baecbc4,Thursday,14,16,23,1,2400,1313,1.83,Stormy day,white clouds over field,olympus,E-PL1,200.0,16.0,20.0,0.004,3082,12913,7,0,9609.262009798487
f0e4182911,Thursday,21,35,19,1,6000,4000,1.5,,pink and blue water surface,canon,Canon EOS 77D,100.0,8.0,50.0,0.1666666666666666,1101,6091,0,0,5833.019631997592
0dfcaf3f3c,Tuesday,7,12,48,1,3648,5472,0.67,,aerial photography of snow capped mountain,canon,Canon EOS 6D,100.0,8.0,241.0,0.004,1439,9363,21,0,6869.484321132924
1ab98b3020,Thursday,5,21,25,1,4752,3168,1.5,,opened storybook on brown wooden surface,canon,Canon EOS 500D,800.0,3.5,50.0,0.0166666666666666,2326,6289,0,0,6149.479362713128
56bb8ad025,Wednesday,15,19,8,1,5184,3456,1.5,Golden sunlight on a snowy mountain,snowy mountain,canon,Canon EOS REBEL T3i,125.0,5.6,47.0,0.0166666666666666,2810,5333,11,1,9592.874847596138
0f905d030d,Thursday,4,38,36,1,5472,3648,1.5,,person in brown pants standing on brown rock near body of water during daytime,canon,Canon EOS-1D X Mark II,100.0,2.8,16.0,0.3,1122,9682,23,0,6859.13908081503
59214b6483,Sunday,9,15,50,1,3500,2036,1.72,"The Veil nebula, remnant of a dying star and still an astronomical mystery. This emission nebula of ionized gas is very large in size, both visually in our sky and physically in space. 6 full Moons wide and 90 light years in size, 5 to 10 thousand years old and 1500 lights years away. There is no neutron star at the center of this nebula, there is one neutron star at the base of the blowout region but of unknown distance. The intertwined rope-like filaments of oxygen, sulfur and hydrogen gas are all that remains visible of what was once  a star in our Milky way galaxy.",galaxy at night,canon,500D,800.0,4.0,200.0,3.538531127046335,1588,20308,6,1,6335.368557818871
d98d42e40b,Wednesday,11,8,21,1,2408,3500,0.69,What is it about Paradise trees 🌴☀️,coconut trees on the beach photograph,apple,iPhone 7 Plus,20.0,1.8,4.0,0.00025,1158,5320,10,1,6194.583278016495
f300a5f971,Monday,21,51,41,1,2025,3038,0.67,,,canon,Canon EOS 6D Mark II,640.0,3.5,53.0,0.004,1159,862,22,1,6879.202671205718
26d8ecedf6,Thursday,20,17,2,1,6000,4000,1.5,I was an my way to take a walk through the mountains as i saw a huge fogfront coming towards us.,pine trees surrounded by fogs,sony,ILCE-7M2,640.0,5.6,200.0,0.004,1934,9816,13,0,9184.04851740106
